movielens_title_id,imdb_title_id,title,year,duration,description,num_ratings,ave_rating
7742,tt0094713,Baxter,1989,82,"A white Bull Terrier named Baxter is given to an elderly woman by her daughter. As time passes, the dog develops aggressive and murderous behavior in order to be adopted by another family.",1,0.5
7743,tt0089114,Explorers,1985,109,"A boy obsessed with 50s sci-fi movies about aliens has a recurring dream about a blueprint of some kind, which he draws for his inventor friend. With the help of a third kid, they follow it and build themselves a spaceship. Now what?",2,3.5
7757,tt0057197,Jason and the Argonauts,1963,104,The legendary Greek hero leads a team of intrepid adventurers in a perilous quest for the legendary Golden Fleece.,6,3.5
7772,tt0039066,Undercurrent,1946,116,Middle-aged bride Ann Hamilton soon begins to suspect that her charming husband is really a psychotic who plans to murder her.,1,3.5
7782,tt0108171,Sniper,1993,98,A US Marine sniper is partnered with a SWAT member to take out rebel leaders in the jungles of Panama.,2,3.0
7815,tt0092117,True Stories,1986,89,"A small but growing Texas town, filled with strange and musical characters, celebrates its sesquicentennial and converge on a local parade and talent show.",1,5.0
7831,tt0031047,Another Thin Man,1939,103,An explosives manufacturer suspects a young man is out to kill him. He calls in new parents Nick and Nora to sort things out.,1,3.5
7833,tt0034172,Shadow of the Thin Man,1941,97,Nick and Nora are at their wisecracking best as they investigate murder and racketeering at a local race track.,1,3.5
7834,tt0027260,After the Thin Man,1936,112,Nick investigates the case of a missing man and later a murder that is connected to Nora's family.,3,2.8333333333333335
7835,tt0039853,Song of the Thin Man,1947,86,Nick and Nora investigate the murder of a bandleader in New York.,1,3.5
7839,tt0033852,Love Crazy,1941,99,"A series of misunderstandings on their fourth wedding anniversary lead an architect and his wife to break up, but he pretends to be insane and even poses as his own sister in order to win her back.",1,3.5
7840,tt0031398,Gunga Din,1939,117,"In 19th century India, three British soldiers and a native waterbearer must stop a secret mass revival of the murderous Thuggee cult before it can rampage across the land.",3,3.1666666666666665
7843,tt0258760,Lammbock,2001,93,"Stefan and Kai have good going business, self-grown cannabis screened as pizza delivering service. For now they only have to deal with aphids.",1,4.5
7882,tt0060841,The Plague of the Zombies,1966,90,Young workers are dying because of a mysterious epidemic in a little village in Cornwall. Doctor Thompson is helpless and asks professor James Forbes for help. The professor and his ...,1,3.0
7883,tt0036027,I Walked with a Zombie,1943,69,"A nurse is hired to care for the wife of a sugar plantation owner, who has been acting strangely, on a Caribbean island.",2,2.0
7884,tt0102035,Highway 61,1991,102,A small-town barber goes on a road trip from Thunder Bay to New Orleans with an unpredictable woman and a coffin.,2,3.25
7888,tt0061791,How to Succeed in Business Without Really Trying,1967,121,"Armed with the titular manual, an ambitious window washer seeks to climb the corporate ladder.",2,4.25
7895,tt0071249,Bring Me the Head of Alfredo Garcia,1974,112,An American bar room pianist and his prostitute girlfriend go on a trip through the Mexican underworld to collect a bounty on the head of a dead gigolo.,2,3.5
7896,tt0056412,Ride the High Country,1962,94,An ex-union soldier is hired to transport gold from a mining community through dangerous territory. But what he doesn't realize is that his partner and old friend is plotting to double-cross him.,1,3.5
7900,tt0065738,Frankenstein Must Be Destroyed,1969,98,"Baron Frankenstein, with the aid of a young doctor and his fiancée, kidnaps the mentally sick Dr. Brandt in order to perform the first brain transplant operation.",1,3.0
7916,tt0052847,Gidget,1959,95,A young girl discovers surfing and love (in that order) during one transitive summer.,1,3.5
7920,tt0075936,Desperate Living,1977,90,"A neurotic society woman murders her husband with the help of her maid and, on the lam, escape to Mortville, a homeless community ruled over by a fascist queen.",1,3.5
7934,tt0086637,Zelig,1983,79,"""Documentary"" about a man who can look and act like whoever he's around, and meets various famous people.",7,4.0
7951,tt0100260,Nightbreed,1990,102,"A troubled young man is drawn to a mythical place called Midian where a variety of friendly monsters are hiding from humanity. Meanwhile, a sadistic serial killer is looking for a patsy.",1,2.0
7976,tt0209077,Ken Park,2002,93,Ken Park is about several Californian skateboarders' lives and relationships with and without their parents.,1,4.5
7983,tt0087003,Broadway Danny Rose,1984,84,"In his attempts to reconcile a lounge singer with his mistress, a hapless talent agent is mistaken as her lover by a jealous gangster.",5,4.2
7984,tt0091083,From Beyond,1986,85,"A group of scientists have developed the Resonator, a machine which allows whoever is within range to see beyond normal perceptible reality. But when the experiment succeeds, they are immediately attacked by terrible life forms.",1,4.0
7987,tt0092906,Dolls,1987,77,A group of people stop by a mansion during a storm and discover two magical toy makers and their haunted collection of dolls.,1,2.5
7988,tt0120199,Space Truckers,1996,95,"A space trucker and his cute fiancee are on their way from a space station to Earth with an unknown cargo. When space pirates hijack them, 5000 disintegrator robots are found in the cargo.",1,2.0
7991,tt0072856,Death Race 2000,1975,80,"In a dystopian future, a cross country automobile race requires contestants to run down innocent pedestrians to gain points that are tallied based on each kill's brutality.",3,3.6666666666666665
8033,tt0060522,How to Steal a Million,1966,123,The daughter of an art forger teams up with a burglar to steal one of her father's forgeries and protect his secret.,3,3.6666666666666665
8042,tt0070379,Mean Streets,1973,112,A small-time hood aspires to work his way up the ranks of a local mob.,7,4.0
8043,tt0107247,Jack the Bear,1993,99,"Danny DeVito is John Leary, a professional clown, whose wife's death in a car accident has left him to care for his two young boys.",1,1.5
8044,tt0023042,I Am a Fugitive from a Chain Gang,1932,92,"Wrongly convicted James Allen serves in the intolerable conditions of a southern chain gang, which later comes back to haunt him.",3,3.6666666666666665
8045,tt0093137,Hamburger Hill,1987,110,A very realistic interpretation of one of the bloodiest battles of the Vietnam War.,1,2.0
8057,tt0056541,Sweet Bird of Youth,1962,120,"Drifter Chance Wayne returns to his hometown after many years of trying to make it in the movies. Arriving with him is a faded film star he picked up along the way, Alexandra Del Lago. ...",1,3.0
8094,tt0047849,Bad Day at Black Rock,1955,81,"A one-armed stranger comes to a tiny town possessing a terrible past they want to keep secret, by violent means if necessary.",1,3.5
8119,tt0090888,Crossroads,1986,99,"Ralph Macchio is Lightning Boy. A kid who can make a slide guitar sing. Blind Dog is an old pro who knows it. Together, they're headed to a place where deals are made. And legends are born.",3,3.0
8125,tt0018455,Sunrise: A Song of Two Humans,1927,94,An allegorical tale about a man fighting the good and evil within him. Both sides are made flesh - one a sophisticated woman he is attracted to and the other his wife.,1,4.0
8126,tt0057495,Shock Corridor,1963,101,"Bent on winning a Pulitzer Prize, a journalist commits himself to a mental institution to solve a strange and unclear murder.",1,3.5
8128,tt0092593,Au revoir les enfants,1987,104,"A French boarding school run by priests seems to be a haven from World War II until a new student arrives. He becomes the roommate of the top student in his class. Rivals at first, the roommates form a bond and share a secret.",5,4.1
8131,tt0243508,Pursuit of Happiness,2001,93,"An advertising executive fails to realize that the woman of his dreams is his best friend since first grade, now married to his cheating co-worker.",1,3.5
8132,tt0104346,Gladiator,1992,101,"Tommy Riley has moved with his dad to Chicago from a 'nice place'. He keeps to himself, goes to school. However, after a street fight he is noticed and quickly falls into the world of illegal underground boxing - where punches can kill.",9,4.333333333333333
8136,tt0049363,Indestructible Man,1956,72,"Charles ""The Butcher"" Benton, a brutal death row inmate gets double-crossed by his crooked lawyer. He gets his chance for revenge when, after he's been executed, a bizarre experiment brings him back to life and more deadly than ever.",1,0.5
8138,tt0053611,Attack of the Giant Leeches,1959,62,"A backwoods game warden and a local doctor discover that giant leeches are responsible for disappearances and deaths in a local swamp, but the local police don't believe them.",2,2.25
8143,tt0048308,Lola Montès,1955,116,"When she is reduced to appearing in a circus, a notorious beauty thinks back on her past loves.",1,3.5
8147,tt0062794,Charly,1968,103,An intellectually disabled man undergoes an experiment that gives him the intelligence of a genius.,1,4.0
8153,tt0049456,Lust for Life,1956,122,The life of brilliant but tortured artist,1,2.5
8158,tt0102820,Rush,1991,120,"Two small-town Texas cops go undercover to catch a major drug dealer and are sucked into the drug culture, compromising their assignment.",1,4.0
8167,tt0026174,Captain Blood,1935,119,"After being wrongly convicted as a traitor, Peter Blood, an English physician, is sent to exile in the British colonies of the Caribbean, where he becomes a pirate.",2,4.0
8169,tt0092494,*batteries not included,1987,106,Apartment block tenants seek the aid of alien mechanical life-forms to save their building from demolition.,7,3.2857142857142856
8183,tt0085478,Educating Rita,1983,110,An alcoholic professor has been hired by a working-class girl for higher education.,3,3.1666666666666665
8189,tt0054494,Zazie dans le métro,1960,93,"With her mother away for the weekend, a brash and precocious ten-year-old country-girl sets out to explore Paris during a Métro strike, under her uncle's not-so-watchful eye. Can a little girl cause so much chaos in the heart of the city?",1,3.0
8191,tt0064030,Anne of the Thousand Days,1969,145,"King Henry VIII of England discards one wife, Catharine of Aragon, who has failed to produce a male heir, in favor of the young and beautiful Anne Boleyn.",1,4.0
